order_id,order_date,revenue,is_new_customer,sku,utm_source
TC102653,2026-07-26,73.68,false,TC-TEE-CREW,meta
TC102654,2026-07-26,68.23,false,TC-TEE-CREW,facebook
TC102655,2026-07-26,55.27,false,TC-TEE-CREW,
TC102656,2026-07-26,82.34,false,TC-TEE-CREW,facebook
TC102657,2026-07-26,85.56,false,TC-TEE-CREW,meta
TC102658,2026-07-26,79.82,false,TC-TEE-CREW,meta
TC102659,2026-07-26,89.58,false,TC-TEE-CREW,meta
TC102660,2026-07-26,80.12,false,TC-TEE-CREW,meta
TC102661,2026-07-26,56.32,false,TC-TEE-CREW,facebook
TC102662,2026-07-26,88.00,false,TC-TEE-CREW,facebook
TC102663,2026-07-26,90.04,false,TC-TEE-CREW,facebook
TC102664,2026-07-26,88.41,false,TC-TEE-CREW,facebook
TC102665,2026-07-26,70.05,false,TC-TEE-CREW,facebook
TC102666,2026-07-26,58.71,false,TC-TEE-CREW,instagram
TC102667,2026-07-26,58.13,false,TC-TEE-CREW,meta
TC102668,2026-07-26,78.69,false,TC-TEE-CREW,facebook
TC102669,2026-07-26,77.98,false,TC-TEE-CREW,meta
TC102670,2026-07-26,84.31,true,TC-TEE-CREW,facebook
TC102671,2026-07-26,75.44,true,TC-TEE-CREW,meta
TC102672,2026-07-26,81.04,true,TC-TEE-CREW,instagram
TC102673,2026-07-26,64.17,true,TC-TEE-CREW,facebook
TC102674,2026-07-26,54.51,true,TC-TEE-CREW,
TC102675,2026-07-26,80.38,true,TC-TEE-CREW,meta
TC102676,2026-07-26,71.08,true,TC-TEE-CREW,meta
TC102677,2026-07-26,68.96,true,TC-TEE-CREW,facebook
TC102678,2026-07-26,58.97,true,TC-TEE-CREW,instagram
TC102679,2026-07-26,60.33,true,TC-TEE-CREW,facebook
TC102680,2026-07-26,61.89,false,TC-TEE-CREW,meta
TC102681,2026-07-26,55.97,false,TC-TEE-CREW,meta
TC102682,2026-07-26,84.28,false,TC-TEE-CREW,meta
TC102683,2026-07-26,77.09,true,TC-UND-BOXER,instagram
TC102684,2026-07-26,66.92,true,TC-UND-BOXER,instagram
TC102685,2026-07-26,57.32,true,TC-UND-BOXER,meta
TC102686,2026-07-26,70.17,true,TC-UND-BOXER,
TC102687,2026-07-26,81.45,true,TC-UND-BOXER,meta
TC102688,2026-07-26,58.83,true,TC-UND-BOXER,facebook
TC102689,2026-07-26,59.19,false,TC-UND-BOXER,meta
TC102690,2026-07-26,78.01,false,TC-UND-BOXER,instagram
TC102691,2026-07-26,86.59,true,TC-MIXED,facebook
TC102692,2026-07-26,59.30,true,TC-MIXED,meta
TC102693,2026-07-26,74.03,false,TC-UNKNOWN-CLEARANCE,
TC102694,2026-07-26,60.64,false,TC-MIXED,facebook
TC102695,2026-07-26,83.51,false,TC-MIXED,facebook
TC102696,2026-07-26,89.26,false,TC-MIXED,facebook
TC102697,2026-07-26,86.82,false,TC-MIXED,meta
TC102698,2026-07-26,75.84,false,TC-MIXED,meta
TC102699,2026-07-26,60.12,false,TC-MIXED,facebook
TC102700,2026-07-26,86.93,false,TC-MIXED,instagram
TC102701,2026-07-26,88.36,false,TC-MIXED,
TC102702,2026-07-26,61.79,false,TC-UNKNOWN-CLEARANCE,
TC102703,2026-07-26,56.00,false,TC-MIXED,
TC102704,2026-07-26,67.14,true,TC-TEE-CREW,google
TC102705,2026-07-26,70.44,true,TC-TEE-CREW,google
TC102706,2026-07-26,79.16,true,TC-TEE-CREW,google
TC102707,2026-07-26,87.94,true,TC-TEE-CREW,cpc
TC102708,2026-07-26,56.32,true,TC-TEE-CREW,google
TC102709,2026-07-26,67.73,true,TC-TEE-CREW,google_ads
TC102710,2026-07-26,61.38,true,TC-TEE-CREW,google_ads
TC102711,2026-07-26,69.42,true,TC-TEE-CREW,cpc
TC102712,2026-07-26,65.44,true,TC-TEE-CREW,google_ads
TC102713,2026-07-26,77.30,true,TC-TEE-CREW,cpc
TC102714,2026-07-26,85.21,true,TC-TEE-CREW,cpc
TC102715,2026-07-26,58.48,true,TC-TEE-CREW,cpc
TC102716,2026-07-26,64.27,true,TC-TEE-CREW,
TC102717,2026-07-26,87.49,true,TC-TEE-CREW,google
TC102718,2026-07-26,84.77,true,TC-TEE-CREW,cpc
TC102719,2026-07-26,74.07,true,TC-TEE-CREW,google
TC102720,2026-07-26,78.64,true,TC-TEE-CREW,google_ads
TC102721,2026-07-26,84.35,true,TC-TEE-CREW,cpc
TC102722,2026-07-26,55.47,true,TC-TEE-CREW,cpc
TC102723,2026-07-26,74.74,true,TC-TEE-CREW,google
TC102724,2026-07-26,87.68,true,TC-TEE-CREW,google_ads
TC102725,2026-07-26,64.38,true,TC-TEE-CREW,
TC102726,2026-07-26,65.65,true,TC-TEE-CREW,google
TC102727,2026-07-26,67.86,true,TC-TEE-CREW,google
TC102728,2026-07-26,78.05,true,TC-TEE-CREW,cpc
TC102729,2026-07-26,60.73,true,TC-TEE-CREW,google
TC102730,2026-07-26,66.40,true,TC-TEE-CREW,
TC102731,2026-07-26,88.67,true,TC-TEE-CREW,
TC102732,2026-07-26,75.80,false,TC-TEE-CREW,google
TC102733,2026-07-26,75.26,false,TC-TEE-CREW,google
TC102734,2026-07-26,73.60,false,TC-TEE-CREW,cpc
TC102735,2026-07-26,85.26,false,TC-TEE-CREW,google
TC102736,2026-07-26,83.95,false,TC-TEE-CREW,google
TC102737,2026-07-26,59.87,false,TC-TEE-CREW,
TC102738,2026-07-26,76.41,false,TC-TEE-CREW,google
TC102739,2026-07-26,68.10,false,TC-TEE-CREW,google_ads
TC102740,2026-07-26,69.50,false,TC-TEE-CREW,google_ads
TC102741,2026-07-26,54.82,false,TC-TEE-CREW,google
TC102742,2026-07-26,66.84,false,TC-TEE-CREW,cpc
TC102743,2026-07-26,57.77,false,TC-TEE-CREW,cpc
TC102744,2026-07-26,71.44,false,TC-TEE-CREW,google_ads
TC102745,2026-07-26,89.43,false,TC-TEE-CREW,google_ads
TC102746,2026-07-26,82.78,false,TC-TEE-CREW,google
TC102747,2026-07-26,82.00,false,TC-TEE-CREW,cpc
TC102748,2026-07-26,71.15,false,TC-TEE-CREW,
TC102749,2026-07-26,60.17,false,TC-TEE-CREW,
TC102750,2026-07-26,85.08,false,TC-TEE-CREW,
TC102751,2026-07-26,78.58,false,TC-TEE-CREW,google_ads
TC102752,2026-07-26,55.61,false,TC-TEE-CREW,google_ads
TC102753,2026-07-26,88.89,false,TC-TEE-CREW,google_ads
TC102754,2026-07-26,63.38,false,TC-TEE-CREW,cpc
TC102755,2026-07-26,62.77,false,TC-TEE-CREW,google
TC102756,2026-07-26,58.14,false,TC-TEE-CREW,google
TC102757,2026-07-26,69.02,false,TC-TEE-CREW,
TC102758,2026-07-26,83.61,false,TC-TEE-CREW,cpc
TC102759,2026-07-26,57.18,false,TC-TEE-CREW,google
TC102760,2026-07-26,69.17,false,TC-TEE-CREW,google
TC102761,2026-07-26,86.53,false,TC-TEE-CREW,google
TC102762,2026-07-26,61.91,false,TC-TEE-CREW,
TC102763,2026-07-26,70.82,false,TC-TEE-CREW,
TC102764,2026-07-26,68.03,false,TC-TEE-CREW,cpc
TC102765,2026-07-26,64.88,false,TC-TEE-CREW,cpc
TC102766,2026-07-26,54.35,false,TC-TEE-CREW,google_ads
TC102767,2026-07-26,55.80,false,TC-TEE-CREW,
TC102768,2026-07-26,68.22,false,TC-TEE-CREW,google_ads
TC102769,2026-07-26,69.34,false,TC-TEE-CREW,cpc
TC102770,2026-07-26,57.76,false,TC-TEE-CREW,cpc
TC102771,2026-07-26,56.89,false,TC-TEE-CREW,google_ads
TC102772,2026-07-26,68.51,false,TC-TEE-CREW,google_ads
TC102773,2026-07-26,86.45,false,TC-TEE-CREW,google_ads
TC102774,2026-07-26,75.21,false,TC-TEE-CREW,cpc
TC102775,2026-07-26,87.50,false,TC-TEE-CREW,cpc
TC102776,2026-07-26,89.23,false,TC-TEE-CREW,google_ads
TC102777,2026-07-26,68.25,false,TC-TEE-CREW,cpc
TC102778,2026-07-26,87.21,false,TC-TEE-CREW,google
TC102779,2026-07-26,54.93,false,TC-TEE-CREW,cpc
TC102780,2026-07-26,78.50,false,TC-TEE-CREW,google_ads
TC102781,2026-07-26,82.64,false,TC-TEE-CREW,google
TC102782,2026-07-26,56.88,true,TC-TEE-CREW,cpc
TC102783,2026-07-26,76.52,true,TC-TEE-CREW,google
TC102784,2026-07-26,88.48,true,TC-TEE-CREW,
TC102785,2026-07-26,71.34,true,TC-TEE-CREW,google_ads
TC102786,2026-07-26,67.04,true,TC-TEE-CREW,cpc
TC102787,2026-07-26,86.50,true,TC-TEE-CREW,
TC102788,2026-07-26,56.26,true,TC-TEE-CREW,cpc
TC102789,2026-07-26,87.90,true,TC-TEE-CREW,cpc
TC102790,2026-07-26,80.57,true,TC-TEE-CREW,
TC102791,2026-07-26,89.85,true,TC-TEE-CREW,google_ads
TC102792,2026-07-26,86.02,true,TC-TEE-CREW,cpc
TC102793,2026-07-26,74.26,true,TC-TEE-CREW,cpc
TC102794,2026-07-26,60.35,true,TC-TEE-CREW,cpc
TC102795,2026-07-26,57.04,true,TC-TEE-CREW,cpc
TC102796,2026-07-26,67.91,true,TC-TEE-CREW,cpc
TC102797,2026-07-26,84.75,true,TC-TEE-CREW,cpc
TC102798,2026-07-26,81.79,true,TC-TEE-CREW,google_ads
TC102799,2026-07-26,70.33,true,TC-TEE-CREW,google
TC102800,2026-07-26,88.31,true,TC-TEE-CREW,google
TC102801,2026-07-26,78.58,true,TC-TEE-CREW,
TC102802,2026-07-26,58.38,true,TC-TEE-CREW,cpc
TC102803,2026-07-26,70.69,true,TC-TEE-CREW,
TC102804,2026-07-26,81.13,true,TC-TEE-CREW,cpc
TC102805,2026-07-26,78.21,true,TC-TEE-CREW,
TC102806,2026-07-26,74.29,false,TC-TEE-CREW,google
TC102807,2026-07-26,67.84,false,TC-TEE-CREW,google
TC102808,2026-07-26,66.21,false,TC-TEE-CREW,google
TC102809,2026-07-26,7.36,false,TC-TEE-CREW,google_ads
TC102810,2026-07-26,83.95,true,TC-SHIRT-OXFORD,google_ads
TC102811,2026-07-26,60.82,true,TC-SHIRT-OXFORD,google
TC102812,2026-07-26,60.11,true,TC-SHIRT-OXFORD,google_ads
TC102813,2026-07-26,87.49,true,TC-SHIRT-OXFORD,
TC102814,2026-07-26,61.36,true,TC-SHIRT-OXFORD,google_ads
TC102815,2026-07-26,69.42,true,TC-SHIRT-OXFORD,
TC102816,2026-07-26,65.81,true,TC-SHIRT-OXFORD,cpc
TC102817,2026-07-26,79.45,true,TC-SHIRT-OXFORD,google
TC102818,2026-07-26,57.70,true,TC-SHIRT-OXFORD,cpc
TC102819,2026-07-26,73.04,true,TC-SHIRT-OXFORD,google
TC102820,2026-07-26,66.79,false,TC-SHIRT-OXFORD,google
TC102821,2026-07-26,78.19,false,TC-SHIRT-OXFORD,google_ads
TC102822,2026-07-26,56.56,false,TC-SHIRT-OXFORD,google_ads
TC102823,2026-07-26,70.03,false,TC-SHIRT-OXFORD,google
TC102824,2026-07-26,53.49,false,TC-SHIRT-OXFORD,
TC102825,2026-07-26,55.12,false,TC-SHIRT-OXFORD,google_ads
TC102826,2026-07-26,78.78,false,TC-SHIRT-OXFORD,
TC102827,2026-07-26,59.16,false,TC-SHIRT-OXFORD,cpc
TC102828,2026-07-26,126.55,false,TC-SHIRT-OXFORD,google_ads
TC102829,2026-07-26,78.80,true,TC-TEE-CREW,
TC102830,2026-07-26,54.89,true,TC-TEE-CREW,
TC102831,2026-07-26,66.03,true,TC-TEE-CREW,cpc
TC102832,2026-07-26,53.83,true,TC-TEE-CREW,google_ads
TC102833,2026-07-26,83.06,true,TC-TEE-CREW,google_ads
TC102834,2026-07-26,53.93,true,TC-TEE-CREW,cpc
TC102835,2026-07-26,70.46,true,TC-TEE-CREW,cpc
TC102836,2026-07-26,57.56,true,TC-TEE-CREW,cpc
TC102837,2026-07-26,79.27,true,TC-TEE-CREW,google_ads
TC102838,2026-07-26,69.37,true,TC-TEE-CREW,google
TC102839,2026-07-26,71.84,true,TC-TEE-CREW,
TC102840,2026-07-26,76.99,true,TC-TEE-CREW,google
TC102841,2026-07-26,77.69,true,TC-TEE-CREW,
TC102842,2026-07-26,62.83,true,TC-TEE-CREW,
TC102843,2026-07-26,87.80,true,TC-TEE-CREW,google
TC102844,2026-07-26,63.84,true,TC-TEE-CREW,google
TC102845,2026-07-26,87.67,true,TC-TEE-CREW,
TC102846,2026-07-26,63.90,true,TC-TEE-CREW,
TC102847,2026-07-26,76.42,true,TC-TEE-CREW,
TC102848,2026-07-26,56.72,true,TC-TEE-CREW,google_ads
TC102849,2026-07-26,79.57,true,TC-TEE-CREW,google
TC102850,2026-07-26,64.12,true,TC-TEE-CREW,google_ads
TC102851,2026-07-26,74.35,true,TC-TEE-CREW,
TC102852,2026-07-26,54.99,true,TC-TEE-CREW,
TC102853,2026-07-26,84.92,true,TC-TEE-CREW,cpc
TC102854,2026-07-26,84.87,true,TC-TEE-CREW,google_ads
TC102855,2026-07-26,80.70,false,TC-TEE-CREW,google
TC102856,2026-07-26,66.58,false,TC-TEE-CREW,cpc
TC102857,2026-07-26,78.18,false,TC-TEE-CREW,cpc
TC102858,2026-07-26,62.37,false,TC-TEE-CREW,
TC102859,2026-07-26,79.23,false,TC-TEE-CREW,google
TC102860,2026-07-26,80.00,false,TC-TEE-CREW,google
TC102861,2026-07-26,67.98,false,TC-TEE-CREW,cpc
TC102862,2026-07-26,84.99,false,TC-TEE-CREW,
TC102863,2026-07-26,60.92,false,TC-TEE-CREW,google
TC102864,2026-07-27,62.46,true,TC-TEE-CREW,instagram
TC102865,2026-07-27,68.74,true,TC-TEE-CREW,meta
TC102866,2026-07-27,61.11,true,TC-TEE-CREW,facebook
TC102867,2026-07-27,62.07,true,TC-TEE-CREW,
TC102868,2026-07-27,67.87,true,TC-TEE-CREW,facebook
TC102869,2026-07-27,78.38,true,TC-TEE-CREW,
TC102870,2026-07-27,67.95,true,TC-TEE-CREW,facebook
TC102871,2026-07-27,72.80,true,TC-TEE-CREW,
TC102872,2026-07-27,59.43,true,TC-TEE-CREW,
TC102873,2026-07-27,65.02,true,TC-TEE-CREW,
TC102874,2026-07-27,80.98,true,TC-TEE-CREW,instagram
TC102875,2026-07-27,70.57,true,TC-TEE-CREW,instagram
TC102876,2026-07-27,78.85,true,TC-TEE-CREW,
TC102877,2026-07-27,59.09,true,TC-TEE-CREW,instagram
TC102878,2026-07-27,74.12,true,TC-TEE-CREW,
TC102879,2026-07-27,68.94,true,TC-TEE-CREW,facebook
TC102880,2026-07-27,68.29,true,TC-TEE-CREW,
TC102881,2026-07-27,86.27,true,TC-TEE-CREW,facebook
TC102882,2026-07-27,76.27,true,TC-TEE-CREW,instagram
TC102883,2026-07-27,69.06,true,TC-TEE-CREW,
TC102884,2026-07-27,84.01,true,TC-TEE-CREW,meta
TC102885,2026-07-27,83.71,true,TC-TEE-CREW,
TC102886,2026-07-27,68.47,true,TC-TEE-CREW,facebook
TC102887,2026-07-27,72.43,true,TC-TEE-CREW,facebook
TC102888,2026-07-27,56.62,true,TC-TEE-CREW,facebook
TC102889,2026-07-27,81.18,true,TC-TEE-CREW,meta
TC102890,2026-07-27,74.09,true,TC-TEE-CREW,meta
TC102891,2026-07-27,71.25,true,TC-TEE-CREW,facebook
TC102892,2026-07-27,67.60,true,TC-TEE-CREW,meta
TC102893,2026-07-27,72.40,true,TC-TEE-CREW,meta
TC102894,2026-07-27,82.98,true,TC-TEE-CREW,meta
TC102895,2026-07-27,88.09,true,TC-TEE-CREW,facebook
TC102896,2026-07-27,64.62,true,TC-TEE-CREW,meta
TC102897,2026-07-27,79.47,true,TC-TEE-CREW,facebook
TC102898,2026-07-27,60.80,true,TC-TEE-CREW,
TC102899,2026-07-27,85.44,true,TC-TEE-CREW,
TC102900,2026-07-27,57.27,true,TC-TEE-CREW,facebook
TC102901,2026-07-27,87.01,true,TC-TEE-CREW,
TC102902,2026-07-27,79.71,true,TC-TEE-CREW,facebook
TC102903,2026-07-27,68.22,true,TC-TEE-CREW,instagram
TC102904,2026-07-27,74.85,true,TC-TEE-CREW,meta
TC102905,2026-07-27,61.70,true,TC-TEE-CREW,instagram
TC102906,2026-07-27,67.31,true,TC-TEE-CREW,meta
TC102907,2026-07-27,56.18,true,TC-TEE-CREW,facebook
TC102908,2026-07-27,65.74,false,TC-TEE-CREW,instagram
TC102909,2026-07-27,57.09,false,TC-TEE-CREW,
TC102910,2026-07-27,71.99,false,TC-TEE-CREW,
TC102911,2026-07-27,69.71,false,TC-TEE-CREW,
TC102912,2026-07-27,61.71,false,TC-TEE-CREW,instagram
TC102913,2026-07-27,80.44,false,TC-TEE-CREW,facebook
TC102914,2026-07-27,74.77,false,TC-TEE-CREW,
TC102915,2026-07-27,57.30,false,TC-TEE-CREW,
TC102916,2026-07-27,68.34,false,TC-TEE-CREW,
TC102917,2026-07-27,80.80,false,TC-TEE-CREW,
TC102918,2026-07-27,66.06,false,TC-TEE-CREW,meta
TC102919,2026-07-27,125.09,false,TC-TEE-CREW,
TC102920,2026-07-27,88.30,true,TC-TEE-CREW,meta
TC102921,2026-07-27,73.26,true,TC-TEE-CREW,facebook
TC102922,2026-07-27,64.79,true,TC-TEE-CREW,instagram
TC102923,2026-07-27,87.63,true,TC-TEE-CREW,facebook
TC102924,2026-07-27,64.03,true,TC-TEE-CREW,
TC102925,2026-07-27,84.11,false,TC-TEE-CREW,meta
TC102926,2026-07-27,56.51,false,TC-TEE-CREW,meta
TC102927,2026-07-27,86.47,false,TC-TEE-CREW,instagram
TC102928,2026-07-27,88.94,false,TC-TEE-CREW,
TC102929,2026-07-27,85.19,false,TC-TEE-CREW,
TC102930,2026-07-27,56.31,false,TC-TEE-CREW,instagram
TC102931,2026-07-27,67.07,false,TC-TEE-CREW,facebook
TC102932,2026-07-27,71.29,false,TC-TEE-CREW,instagram
TC102933,2026-07-27,80.35,false,TC-TEE-CREW,facebook
TC102934,2026-07-27,82.64,false,TC-TEE-CREW,facebook
TC102935,2026-07-27,77.39,false,TC-TEE-CREW,meta
TC102936,2026-07-27,88.69,false,TC-TEE-CREW,meta
TC102937,2026-07-27,65.62,false,TC-TEE-CREW,facebook
TC102938,2026-07-27,74.07,false,TC-TEE-CREW,facebook
TC102939,2026-07-27,88.72,false,TC-TEE-CREW,meta
TC102940,2026-07-27,62.64,false,TC-TEE-CREW,facebook
TC102941,2026-07-27,55.43,false,TC-TEE-CREW,instagram
TC102942,2026-07-27,74.75,false,TC-TEE-CREW,
TC102943,2026-07-27,74.67,false,TC-TEE-CREW,facebook
TC102944,2026-07-27,88.31,false,TC-TEE-CREW,
TC102945,2026-07-27,67.59,false,TC-TEE-CREW,instagram
TC102946,2026-07-27,25.18,false,TC-TEE-CREW,
TC102947,2026-07-27,82.27,true,TC-TEE-CREW,
TC102948,2026-07-27,83.94,true,TC-TEE-CREW,facebook
TC102949,2026-07-27,88.05,true,TC-TEE-CREW,instagram
TC102950,2026-07-27,64.51,true,TC-TEE-CREW,facebook
TC102951,2026-07-27,83.23,true,TC-TEE-CREW,facebook
TC102952,2026-07-27,58.99,true,TC-TEE-CREW,meta
TC102953,2026-07-27,89.23,true,TC-TEE-CREW,
TC102954,2026-07-27,74.18,true,TC-TEE-CREW,facebook
TC102955,2026-07-27,91.88,true,TC-TEE-CREW,meta
TC102956,2026-07-27,59.13,true,TC-TEE-CREW,
TC102957,2026-07-27,79.40,true,TC-TEE-CREW,facebook
TC102958,2026-07-27,31.65,false,TC-TEE-CREW,
TC102959,2026-07-27,80.65,true,TC-UND-BOXER,
TC102960,2026-07-27,84.29,true,TC-UND-BOXER,instagram
TC102961,2026-07-27,81.33,true,TC-UND-BOXER,facebook
TC102962,2026-07-27,60.33,true,TC-UND-BOXER,instagram
TC102963,2026-07-27,62.45,true,TC-UND-BOXER,facebook
TC102964,2026-07-27,64.92,true,TC-UND-BOXER,facebook
TC102965,2026-07-27,62.46,false,TC-UND-BOXER,instagram
TC102966,2026-07-27,67.47,false,TC-UND-BOXER,meta
TC102967,2026-07-27,88.16,true,TC-MIXED,facebook
TC102968,2026-07-27,84.67,false,TC-MIXED,facebook
TC102969,2026-07-27,81.46,false,TC-MIXED,
TC102970,2026-07-27,60.41,false,TC-MIXED,facebook
TC102971,2026-07-27,82.95,false,TC-MIXED,
TC102972,2026-07-27,80.72,false,TC-MIXED,meta
TC102973,2026-07-27,54.22,false,TC-MIXED,
TC102974,2026-07-27,69.14,false,TC-MIXED,
TC102975,2026-07-27,59.20,false,TC-MIXED,facebook
TC102976,2026-07-27,77.82,false,TC-MIXED,instagram
TC102977,2026-07-27,58.30,false,TC-MIXED,
TC102978,2026-07-27,60.71,false,TC-MIXED,meta
TC102979,2026-07-27,70.97,false,TC-MIXED,facebook
TC102980,2026-07-27,70.36,true,TC-TEE-CREW,
TC102981,2026-07-27,65.13,true,TC-TEE-CREW,google_ads
TC102982,2026-07-27,65.06,true,TC-TEE-CREW,cpc
TC102983,2026-07-27,54.68,true,TC-TEE-CREW,google
TC102984,2026-07-27,78.37,true,TC-TEE-CREW,google
TC102985,2026-07-27,76.70,true,TC-TEE-CREW,cpc
TC102986,2026-07-27,81.98,true,TC-TEE-CREW,google_ads
TC102987,2026-07-27,86.45,true,TC-TEE-CREW,google_ads
TC102988,2026-07-27,61.26,true,TC-TEE-CREW,google
TC102989,2026-07-27,87.97,true,TC-TEE-CREW,
TC102990,2026-07-27,69.18,true,TC-TEE-CREW,cpc
TC102991,2026-07-27,75.54,true,TC-TEE-CREW,google_ads
TC102992,2026-07-27,69.70,true,TC-TEE-CREW,google_ads
TC102993,2026-07-27,60.83,true,TC-TEE-CREW,
TC102994,2026-07-27,68.58,true,TC-TEE-CREW,google_ads
TC102995,2026-07-27,63.16,true,TC-TEE-CREW,
TC102996,2026-07-27,76.29,true,TC-TEE-CREW,google_ads
TC102997,2026-07-27,66.20,true,TC-TEE-CREW,google_ads
TC102998,2026-07-27,77.41,true,TC-TEE-CREW,google_ads
TC102999,2026-07-27,70.52,true,TC-TEE-CREW,google
TC103000,2026-07-27,54.68,true,TC-TEE-CREW,cpc
TC103001,2026-07-27,65.30,true,TC-TEE-CREW,google
TC103002,2026-07-27,62.13,true,TC-TEE-CREW,google_ads
TC103003,2026-07-27,84.64,true,TC-TEE-CREW,cpc
TC103004,2026-07-27,72.10,true,TC-TEE-CREW,
TC103005,2026-07-27,64.01,true,TC-TEE-CREW,google_ads
TC103006,2026-07-27,57.71,true,TC-TEE-CREW,
TC103007,2026-07-27,57.64,true,TC-TEE-CREW,google_ads
TC103008,2026-07-27,71.81,true,TC-TEE-CREW,
TC103009,2026-07-27,65.03,true,TC-TEE-CREW,cpc
TC103010,2026-07-27,64.69,true,TC-TEE-CREW,google
TC103011,2026-07-27,63.37,true,TC-TEE-CREW,cpc
TC103012,2026-07-27,64.54,true,TC-TEE-CREW,google
TC103013,2026-07-27,69.36,true,TC-TEE-CREW,
TC103014,2026-07-27,67.57,true,TC-TEE-CREW,
TC103015,2026-07-27,71.97,true,TC-TEE-CREW,
TC103016,2026-07-27,81.72,true,TC-TEE-CREW,cpc
TC103017,2026-07-27,55.41,false,TC-TEE-CREW,google_ads
TC103018,2026-07-27,66.70,false,TC-TEE-CREW,cpc
TC103019,2026-07-27,61.52,false,TC-TEE-CREW,cpc
TC103020,2026-07-27,70.26,false,TC-TEE-CREW,google_ads
TC103021,2026-07-27,79.41,false,TC-TEE-CREW,google_ads
TC103022,2026-07-27,87.70,false,TC-TEE-CREW,google_ads
TC103023,2026-07-27,71.27,false,TC-TEE-CREW,google_ads
TC103024,2026-07-27,88.51,false,TC-TEE-CREW,google_ads
TC103025,2026-07-27,65.73,false,TC-TEE-CREW,
TC103026,2026-07-27,60.52,false,TC-TEE-CREW,google_ads
TC103027,2026-07-27,88.61,false,TC-TEE-CREW,
TC103028,2026-07-27,84.18,false,TC-TEE-CREW,cpc
TC103029,2026-07-27,78.07,false,TC-TEE-CREW,google
TC103030,2026-07-27,71.52,false,TC-TEE-CREW,google
TC103031,2026-07-27,57.31,false,TC-TEE-CREW,google_ads
TC103032,2026-07-27,81.30,false,TC-TEE-CREW,cpc
TC103033,2026-07-27,64.82,false,TC-TEE-CREW,google
TC103034,2026-07-27,89.82,false,TC-TEE-CREW,
TC103035,2026-07-27,79.12,false,TC-TEE-CREW,cpc
TC103036,2026-07-27,57.04,false,TC-TEE-CREW,google_ads
TC103037,2026-07-27,85.38,false,TC-TEE-CREW,google_ads
TC103038,2026-07-27,66.47,false,TC-TEE-CREW,google_ads
TC103039,2026-07-27,89.41,false,TC-TEE-CREW,google
TC103040,2026-07-27,83.72,false,TC-TEE-CREW,google_ads
TC103041,2026-07-27,82.41,false,TC-TEE-CREW,google
TC103042,2026-07-27,83.32,false,TC-TEE-CREW,cpc
TC103043,2026-07-27,85.72,false,TC-TEE-CREW,cpc
TC103044,2026-07-27,88.72,false,TC-TEE-CREW,google_ads
TC103045,2026-07-27,63.20,false,TC-TEE-CREW,cpc
TC103046,2026-07-27,83.68,false,TC-TEE-CREW,google_ads
TC103047,2026-07-27,82.12,false,TC-TEE-CREW,google
TC103048,2026-07-27,45.57,false,TC-TEE-CREW,google
TC103049,2026-07-27,72.74,true,TC-TEE-CREW,cpc
TC103050,2026-07-27,57.77,true,TC-TEE-CREW,
TC103051,2026-07-27,57.40,true,TC-TEE-CREW,cpc
TC103052,2026-07-27,63.09,true,TC-TEE-CREW,
TC103053,2026-07-27,76.05,true,TC-TEE-CREW,cpc
TC103054,2026-07-27,81.90,true,TC-TEE-CREW,cpc
TC103055,2026-07-27,55.71,true,TC-TEE-CREW,google_ads
TC103056,2026-07-27,58.44,true,TC-TEE-CREW,google_ads
TC103057,2026-07-27,76.17,true,TC-TEE-CREW,google_ads
TC103058,2026-07-27,73.13,true,TC-TEE-CREW,
TC103059,2026-07-27,66.11,true,TC-TEE-CREW,google
TC103060,2026-07-27,78.88,true,TC-TEE-CREW,cpc
TC103061,2026-07-27,55.51,true,TC-TEE-CREW,google_ads
TC103062,2026-07-27,87.04,true,TC-TEE-CREW,google
TC103063,2026-07-27,80.49,true,TC-TEE-CREW,cpc
TC103064,2026-07-27,70.61,true,TC-TEE-CREW,google_ads
TC103065,2026-07-27,82.32,true,TC-TEE-CREW,
TC103066,2026-07-27,62.01,true,TC-TEE-CREW,google_ads
TC103067,2026-07-27,88.53,true,TC-TEE-CREW,
TC103068,2026-07-27,74.20,true,TC-TEE-CREW,google_ads
TC103069,2026-07-27,79.18,true,TC-TEE-CREW,google_ads
TC103070,2026-07-27,69.64,false,TC-TEE-CREW,
TC103071,2026-07-27,78.60,false,TC-TEE-CREW,google_ads
TC103072,2026-07-27,75.42,false,TC-TEE-CREW,google_ads
TC103073,2026-07-27,56.49,false,TC-TEE-CREW,cpc
TC103074,2026-07-27,100.46,false,TC-TEE-CREW,google
TC103075,2026-07-27,75.53,true,TC-SHIRT-OXFORD,google_ads
TC103076,2026-07-27,69.92,true,TC-SHIRT-OXFORD,google_ads
TC103077,2026-07-27,72.67,true,TC-SHIRT-OXFORD,
TC103078,2026-07-27,79.28,true,TC-SHIRT-OXFORD,cpc
TC103079,2026-07-27,82.56,true,TC-SHIRT-OXFORD,google_ads
TC103080,2026-07-27,76.15,true,TC-SHIRT-OXFORD,cpc
TC103081,2026-07-27,74.00,false,TC-SHIRT-OXFORD,google_ads
TC103082,2026-07-27,78.21,false,TC-SHIRT-OXFORD,cpc
TC103083,2026-07-27,55.77,false,TC-SHIRT-OXFORD,google
TC103084,2026-07-27,58.71,false,TC-SHIRT-OXFORD,google_ads
TC103085,2026-07-27,75.89,false,TC-SHIRT-OXFORD,cpc
